Tri,TriSig,Dex,DexSig
1284,0.32028,1284,0.05521
1283.5,0.32626,1283.5,0.05612
1283,0.33137,1283,0.05513
1282.5,0.33582,1282.5,0.05516
1282,0.34048,1282,0.05644
1281.5,0.34692,1281.5,0.05916
1281,0.35419,1281,0.0644
1280.5,0.35469,1280.5,0.06188
1280,0.35252,1280,0.0552
1279.5,0.35745,1279.5,0.05543
1279,0.36335,1279,0.05995
1278.5,0.36571,1278.5,0.06227
1278,0.3676,1278,0.05647
1277.5,0.36519,1277.5,0.05151
1277,0.3624,1277,0.0533
1276.5,0.36479,1276.5,0.05703
1276,0.36861,1276,0.0578
1275.5,0.37049,1275.5,0.05488
1275,0.36861,1275,0.05272
1274.5,0.36773,1274.5,0.05602
1274,0.36959,1274,0.05785
1273.5,0.36616,1273.5,0.05233
1273,0.35903,1273,0.04653
1272.5,0.35907,1272.5,0.04876
1272,0.36304,1272,0.05411
1271.5,0.36567,1271.5,0.05265
1271,0.36867,1271,0.05137
1270.5,0.37094,1270.5,0.05409
1270,0.3704,1270,0.05469
1269.5,0.3715,1269.5,0.05503
1269,0.3765,1269,0.05797
1268.5,0.37518,1268.5,0.05568
1268,0.37681,1268,0.05345
1267.5,0.38446,1267.5,0.05896
1267,0.38439,1267,0.0601
1266.5,0.37901,1266.5,0.05421
1266,0.3854,1266,0.05154
1265.5,0.39404,1265.5,0.05134
1265,0.39357,1265,0.05191
1264.5,0.39228,1264.5,0.05345
1264,0.39239,1264,0.05406
1263.5,0.39408,1263.5,0.05106
1263,0.39813,1263,0.05127
1262.5,0.39902,1262.5,0.05334
1262,0.39755,1262,0.0503
1261.5,0.40192,1261.5,0.05077
1261,0.40511,1261,0.05104
1260.5,0.40874,1260.5,0.0475
1260,0.41062,1260,0.04774
1259.5,0.40793,1259.5,0.04796
1259,0.40789,1259,0.0494
1258.5,0.40967,1258.5,0.05094
1258,0.41222,1258,0.04784
1257.5,0.40753,1257.5,0.044
1257,0.40298,1257,0.04297
1256.5,0.41319,1256.5,0.04683
1256,0.41955,1256,0.04916
1255.5,0.42077,1255.5,0.05213
1255,0.42061,1255,0.05069
1254.5,0.41671,1254.5,0.0471
1254,0.4186,1254,0.04903
1253.5,0.4228,1253.5,0.05315
1253,0.42922,1253,0.05585
1252.5,0.43207,1252.5,0.05528
1252,0.43117,1252,0.05419
1251.5,0.43233,1251.5,0.05516
1251,0.43797,1251,0.05748
1250.5,0.44493,1250.5,0.0603
1250,0.45267,1250,0.06482
1249.5,0.45777,1249.5,0.06511
1249,0.46134,1249,0.0639
1248.5,0.46692,1248.5,0.06613
1248,0.47383,1248,0.06775
1247.5,0.47963,1247.5,0.06262
1247,0.48263,1247,0.05778
1246.5,0.48695,1246.5,0.05939
1246,0.4934,1246,0.0601
1245.5,0.50433,1245.5,0.06101
1245,0.5123,1245,0.05882
1244.5,0.51631,1244.5,0.05614
1244,0.52008,1244,0.05349
1243.5,0.52451,1243.5,0.05082
1243,0.53284,1243,0.0507
1242.5,0.53645,1242.5,0.05158
1242,0.54095,1242,0.05251
1241.5,0.54865,1241.5,0.05453
1241,0.54899,1241,0.05204
1240.5,0.55099,1240.5,0.05049
1240,0.55228,1240,0.04916
1239.5,0.55153,1239.5,0.05015
1239,0.55437,1239,0.05245
1238.5,0.56227,1238.5,0.05335
1238,0.56642,1238,0.04998
1237.5,0.56308,1237.5,0.04466
1237,0.55914,1237,0.04461
1236.5,0.5607,1236.5,0.0504
1236,0.56031,1236,0.05132
1235.5,0.5536,1235.5,0.04466
1235,0.55292,1235,0.04457
1234.5,0.55722,1234.5,0.05087
1234,0.55761,1234,0.05607
1233.5,0.55383,1233.5,0.05787
1233,0.55405,1233,0.06082
1232.5,0.55682,1232.5,0.06292
1232,0.55243,1232,0.05795
1231.5,0.54912,1231.5,0.05758
1231,0.55115,1231,0.06497
1230.5,0.55078,1230.5,0.06538
1230,0.54467,1230,0.05719
1229.5,0.54349,1229.5,0.05951
1229,0.54818,1229,0.06795
1228.5,0.54311,1228.5,0.0675
1228,0.53615,1228,0.07112
1227.5,0.53859,1227.5,0.0773
1227,0.53432,1227,0.07118
1226.5,0.52427,1226.5,0.06543
1226,0.51831,1226,0.07053
1225.5,0.51831,1225.5,0.07541
1225,0.51909,1225,0.0787
1224.5,0.51831,1224.5,0.08326
1224,0.51484,1224,0.0863
1223.5,0.51103,1223.5,0.08324
1223,0.50712,1223,0.07469
1222.5,0.5074,1222.5,0.07695
1222,0.50556,1222,0.08145
1221.5,0.50325,1221.5,0.07836
1221,0.50067,1221,0.07565
1220.5,0.49338,1220.5,0.07166
1220,0.4917,1220,0.07219
1219.5,0.49285,1219.5,0.07494
1219,0.49118,1219,0.0723
1218.5,0.48521,1218.5,0.06782
1218,0.47747,1218,0.06301
1217.5,0.4798,1217.5,0.05981
1217,0.48489,1217,0.0558
1216.5,0.48485,1216.5,0.05469
1216,0.4818,1216,0.05678
1215.5,0.48226,1215.5,0.05768
1215,0.48019,1215,0.05392
1214.5,0.47875,1214.5,0.05325
1214,0.48382,1214,0.05837
1213.5,0.49053,1213.5,0.06018
1213,0.49376,1213,0.06341
1212.5,0.48797,1212.5,0.0627
1212,0.48302,1212,0.06617
1211.5,0.48658,1211.5,0.07422
1211,0.48591,1211,0.07344
1210.5,0.48384,1210.5,0.07235
1210,0.48904,1210,0.08231
1209.5,0.49736,1209.5,0.09212
1209,0.49862,1209,0.09477
1208.5,0.49689,1208.5,0.09562
1208,0.4987,1208,0.09704
1207.5,0.49751,1207.5,0.09466
1207,0.49767,1207,0.09076
1206.5,0.50439,1206.5,0.09388
1206,0.50761,1206,0.09928
1205.5,0.50762,1205.5,0.09608
1205,0.50368,1205,0.08481
1204.5,0.50316,1204.5,0.08214
1204,0.50943,1204,0.08301
1203.5,0.5102,1203.5,0.07624
1203,0.51126,1203,0.07494
1202.5,0.51467,1202.5,0.07769
1202,0.51818,1202,0.08081
1201.5,0.52726,1201.5,0.08172
1201,0.53598,1201,0.08005
1200.5,0.53968,1200.5,0.07749
1200,0.54129,1200,0.07297
1199.5,0.5461,1199.5,0.06926
1199,0.54905,1199,0.06894
1198.5,0.55315,1198.5,0.06361
1198,0.56091,1198,0.05718
1197.5,0.56655,1197.5,0.05594
1197,0.57276,1197,0.05622
1196.5,0.58315,1196.5,0.05644
1196,0.59454,1196,0.058
1195.5,0.59708,1195.5,0.05223
1195,0.59528,1195,0.04293
1194.5,0.60515,1194.5,0.04325
1194,0.61862,1194,0.04528
1193.5,0.62745,1193.5,0.04342
1193,0.62979,1193,0.04047
1192.5,0.63604,1192.5,0.03882
1192,0.64698,1192,0.04144
1191.5,0.6568,1191.5,0.04425
1191,0.66372,1191,0.04149
1190.5,0.67019,1190.5,0.03762
1190,0.67726,1190,0.03406
1189.5,0.68718,1189.5,0.03643
1189,0.70032,1189,0.04136
1188.5,0.7101,1188.5,0.04143
1188,0.71803,1188,0.04129
1187.5,0.72138,1187.5,0.03949
1187,0.72766,1187,0.03491
1186.5,0.74076,1186.5,0.03119
1186,0.75143,1186,0.03062
1185.5,0.75568,1185.5,0.02982
1185,0.76121,1185,0.03212
1184.5,0.77275,1184.5,0.03464
1184,0.78546,1184,0.02907
1183.5,0.79882,1183.5,0.03187
1183,0.80729,1183,0.03862
1182.5,0.81278,1182.5,0.03618
1182,0.81504,1182,0.02985
1181.5,0.82108,1181.5,0.02695
1181,0.83774,1181,0.02982
1180.5,0.85602,1180.5,0.03354
1180,0.86537,1180,0.03568
1179.5,0.87294,1179.5,0.03242
1179,0.88729,1179,0.02667
1178.5,0.90009,1178.5,0.02555
1178,0.91103,1178,0.02555
1177.5,0.91993,1177.5,0.02542
1177,0.93114,1177,0.02787
1176.5,0.94722,1176.5,0.03321
1176,0.95826,1176,0.0318
1175.5,0.96384,1175.5,0.02415
1175,0.97542,1175,0.02262
1174.5,0.99567,1174.5,0.02994
1174,1.01387,1174,0.03489
1173.5,1.02515,1173.5,0.03524
1173,1.03701,1173,0.03563
1172.5,1.04771,1172.5,0.03249
1172,1.05954,1172,0.03137
1171.5,1.07479,1171.5,0.03287
1171,1.08465,1171,0.03347
1170.5,1.09314,1170.5,0.03124
1170,1.11182,1170,0.03483
1169.5,1.12883,1169.5,0.03653
1169,1.14064,1169,0.03289
1168.5,1.14795,1168.5,0.03184
1168,1.15365,1168,0.03491
1167.5,1.16518,1167.5,0.04144
1167,1.18059,1167,0.05111
1166.5,1.18997,1166.5,0.05439
1166,1.19702,1166,0.05136
1165.5,1.21414,1165.5,0.05543
1165,1.22939,1165,0.05837
1164.5,1.23434,1164.5,0.05454
1164,1.23619,1164,0.05515
1163.5,1.24605,1163.5,0.06701
1163,1.25239,1163,0.0755
1162.5,1.2525,1162.5,0.07799
1162,1.25929,1162,0.08522
1161.5,1.26611,1161.5,0.09161
1161,1.27179,1161,0.10074
1160.5,1.27624,1160.5,0.10994
1160,1.27464,1160,0.1149
1159.5,1.27088,1159.5,0.1226
1159,1.26756,1159,0.13446
1158.5,1.26942,1158.5,0.14901
1158,1.26394,1158,0.15596
1157.5,1.26062,1157.5,0.15872
1157,1.26013,1157,0.16922
1156.5,1.25124,1156.5,0.18134
1156,1.24587,1156,0.19354
1155.5,1.24208,1155.5,0.20327
1155,1.23542,1155,0.21267
1154.5,1.23155,1154.5,0.21941
1154,1.22473,1154,0.21976
1153.5,1.21455,1153.5,0.2227
1153,1.2023,1153,0.22527
1152.5,1.19224,1152.5,0.2234
1152,1.1832,1152,0.22624
1151.5,1.16895,1151.5,0.23023
1151,1.1646,1151,0.23175
1150.5,1.16581,1150.5,0.23592
1150,1.15333,1150,0.22651
1149.5,1.13907,1149.5,0.20804
1149,1.13035,1149,0.2021
1148.5,1.12451,1148.5,0.20815
1148,1.12189,1148,0.21373
1147.5,1.12018,1147.5,0.20997
1147,1.11516,1147,0.20441
1146.5,1.10355,1146.5,0.19846
1146,1.09949,1146,0.1982
1145.5,1.09636,1145.5,0.19176
1145,1.09231,1145,0.18257
1144.5,1.08229,1144.5,0.18007
1144,1.07632,1144,0.17881
1143.5,1.0725,1143.5,0.16996
1143,1.07341,1143,0.17129
1142.5,1.06652,1142.5,0.17101
1142,1.05421,1142,0.15848
1141.5,1.04986,1141.5,0.1476
1141,1.05168,1141,0.14632
1140.5,1.04813,1140.5,0.14601
1140,1.03655,1140,0.14695
1139.5,1.02403,1139.5,0.14204
1139,1.01218,1139,0.13079
1138.5,0.99579,1138.5,0.12618
1138,0.97691,1138,0.1263
1137.5,0.95989,1137.5,0.12228
1137,0.94916,1137,0.11514
1136.5,0.93319,1136.5,0.10883
1136,0.90537,1136,0.10359
1135.5,0.88024,1135.5,0.10172
1135,0.86493,1135,0.10077
1134.5,0.84748,1134.5,0.1025
1134,0.82554,1134,0.09928
1133.5,0.80137,1133.5,0.09393
1133,0.77287,1133,0.09115
1132.5,0.75204,1132.5,0.0876
1132,0.72821,1132,0.08723
1131.5,0.70451,1131.5,0.08694
1131,0.6878,1131,0.08552
1130.5,0.67236,1130.5,0.08581
1130,0.66268,1130,0.08917
1129.5,0.65383,1129.5,0.09198
1129,0.63853,1129,0.09009
1128.5,0.62623,1128.5,0.09014
1128,0.61896,1128,0.08851
1127.5,0.61455,1127.5,0.08834
1127,0.61207,1127,0.09637
1126.5,0.61321,1126.5,0.1045
1126,0.61703,1126,0.10076
1125.5,0.61844,1125.5,0.09449
1125,0.62108,1125,0.09364
1124.5,0.62659,1124.5,0.09901
1124,0.63423,1124,0.10946
1123.5,0.64471,1123.5,0.11203
1123,0.65108,1123,0.10734
1122.5,0.65183,1122.5,0.10573
1122,0.66579,1122,0.11324
1121.5,0.68289,1121.5,0.1194
1121,0.68348,1121,0.12499
1120.5,0.68386,1120.5,0.12604
1120,0.68569,1120,0.12449
1119.5,0.68844,1119.5,0.13056
1119,0.68656,1119,0.13536
1118.5,0.68068,1118.5,0.13759
1118,0.68437,1118,0.14299
1117.5,0.68681,1117.5,0.14486
1117,0.68553,1117,0.15256
1116.5,0.6734,1116.5,0.15349
1116,0.66838,1116,0.15896
1115.5,0.66419,1115.5,0.16739
1115,0.64871,1115,0.16986
1114.5,0.63792,1114.5,0.17611
1114,0.62916,1114,0.1829
1113.5,0.62009,1113.5,0.19486
1113,0.61695,1113,0.21164
1112.5,0.61354,1112.5,0.22518
1112,0.60447,1112,0.23701
1111.5,0.59535,1111.5,0.24552
1111,0.58852,1111,0.25098
1110.5,0.58507,1110.5,0.26198
1110,0.58668,1110,0.2713
1109.5,0.58435,1109.5,0.27119
1109,0.58183,1109,0.27237
1108.5,0.58706,1108.5,0.27375
1108,0.58698,1108,0.27004
1107.5,0.58198,1107.5,0.25997
1107,0.58363,1107,0.24806
1106.5,0.59042,1106.5,0.24182
1106,0.59552,1106,0.23962
1105.5,0.59931,1105.5,0.2357
1105,0.6007,1105,0.23103
1104.5,0.59954,1104.5,0.22851
1104,0.60824,1104,0.22431
1103.5,0.62097,1103.5,0.21744
1103,0.6308,1103,0.21001
1102.5,0.64195,1102.5,0.21133
1102,0.64837,1102,0.20405
1101.5,0.65108,1101.5,0.19366
1101,0.65586,1101,0.20082
1100.5,0.65923,1100.5,0.20339
1100,0.66826,1100,0.19772
1099.5,0.67662,1099.5,0.18186
1099,0.67596,1099,0.16615
1098.5,0.67739,1098.5,0.16481
1098,0.69141,1098,0.17525
1097.5,0.69789,1097.5,0.1771
1097,0.68623,1097,0.16607
1096.5,0.68276,1096.5,0.16887
1096,0.68953,1096,0.17972
1095.5,0.69474,1095.5,0.17717
1095,0.69064,1095,0.17387
1094.5,0.68328,1094.5,0.18005
1094,0.68072,1094,0.18038
1093.5,0.6754,1093.5,0.17254
1093,0.67203,1093,0.17182
1092.5,0.67453,1092.5,0.17967
1092,0.67586,1092,0.18015
1091.5,0.67219,1091.5,0.17115
1091,0.66311,1091,0.15965
1090.5,0.65214,1090.5,0.14928
1090,0.64708,1090,0.14144
1089.5,0.63897,1089.5,0.13106
1089,0.62648,1089,0.12572
1088.5,0.62171,1088.5,0.12204
1088,0.62259,1088,0.11926
1087.5,0.61848,1087.5,0.1211
1087,0.60919,1087,0.12004
1086.5,0.59763,1086.5,0.1179
1086,0.58454,1086,0.11191
1085.5,0.57509,1085.5,0.10569
1085,0.57161,1085,0.10571
1084.5,0.57004,1084.5,0.10788
1084,0.56746,1084,0.10868
1083.5,0.56046,1083.5,0.11052
1083,0.55334,1083,0.1124
1082.5,0.54924,1082.5,0.11461
1082,0.53741,1082,0.11693
1081.5,0.52408,1081.5,0.11826
1081,0.51351,1081,0.11252
1080.5,0.50813,1080.5,0.11761
1080,0.50197,1080,0.12059
1079.5,0.49027,1079.5,0.11895
1079,0.47497,1079,0.11763
1078.5,0.46395,1078.5,0.11875
1078,0.45905,1078,0.12615
1077.5,0.45157,1077.5,0.1232
1077,0.43683,1077,0.11543
1076.5,0.42638,1076.5,0.11519
1076,0.42238,1076,0.11843
1075.5,0.41807,1075.5,0.12159
1075,0.40927,1075,0.12481
1074.5,0.3996,1074.5,0.12567
1074,0.39927,1074,0.13449
1073.5,0.39702,1073.5,0.14125
1073,0.39198,1073,0.13882
1072.5,0.38424,1072.5,0.13048
1072,0.37601,1072,0.12701
1071.5,0.37305,1071.5,0.13314
1071,0.37361,1071,0.13901
1070.5,0.36865,1070.5,0.13837
1070,0.36303,1070,0.13747
1069.5,0.3732,1069.5,0.14234
1069,0.37621,1069,0.14174
1068.5,0.36717,1068.5,0.13839
1068,0.36321,1068,0.13381
1067.5,0.35901,1067.5,0.13041
1067,0.35674,1067,0.13195
1066.5,0.36052,1066.5,0.134
1066,0.36405,1066,0.1263
1065.5,0.36184,1065.5,0.11746
1065,0.35194,1065,0.11516
1064.5,0.34934,1064.5,0.11832
1064,0.35317,1064,0.11706
1063.5,0.355,1063.5,0.11494
1063,0.35585,1063,0.11941
1062.5,0.36052,1062.5,0.12468
1062,0.35856,1062,0.12258
1061.5,0.34783,1061.5,0.11824
1061,0.33924,1061,0.11783
1060.5,0.33815,1060.5,0.12001
1060,0.34139,1060,0.12304
1059.5,0.33668,1059.5,0.12635
1059,0.33547,1059,0.13598
1058.5,0.33409,1058.5,0.1389
1058,0.32964,1058,0.14073
1057.5,0.33327,1057.5,0.15287
1057,0.33293,1057,0.16261
1056.5,0.32296,1056.5,0.16517
1056,0.31509,1056,0.17306
1055.5,0.3163,1055.5,0.18821
1055,0.32014,1055,0.20009
1054.5,0.32103,1054.5,0.20775
1054,0.31479,1054,0.21592
1053.5,0.31037,1053.5,0.2275
1053,0.31351,1053,0.24361
1052.5,0.31205,1052.5,0.25428
1052,0.3055,1052,0.26499
1051.5,0.30346,1051.5,0.28405
1051,0.29583,1051,0.29599
1050.5,0.28693,1050.5,0.30781
1050,0.28633,1050,0.32397
1049.5,0.28711,1049.5,0.33726
1049,0.28108,1049,0.35157
1048.5,0.27822,1048.5,0.36196
1048,0.27772,1048,0.36011
1047.5,0.26818,1047.5,0.3522
1047,0.26384,1047,0.35054
1046.5,0.27597,1046.5,0.35592
1046,0.27947,1046,0.35705
1045.5,0.26955,1045.5,0.34798
1045,0.25879,1045,0.33373
1044.5,0.2637,1044.5,0.32244
1044,0.2692,1044,0.31313
1043.5,0.26349,1043.5,0.29646
1043,0.2589,1043,0.27839
1042.5,0.26136,1042.5,0.26464
1042,0.27033,1042,0.2611
1041.5,0.27186,1041.5,0.25449
1041,0.2719,1041,0.24556
1040.5,0.27012,1040.5,0.24189
1040,0.27107,1040,0.23582
1039.5,0.27213,1039.5,0.23222
1039,0.27283,1039,0.23189
1038.5,0.27731,1038.5,0.23453
1038,0.28131,1038,0.23997
1037.5,0.27223,1037.5,0.2369
1037,0.27433,1037,0.24333
1036.5,0.28352,1036.5,0.26163
1036,0.28594,1036,0.27772
1035.5,0.28785,1035.5,0.29038
1035,0.28308,1035,0.29937
1034.5,0.28499,1034.5,0.30927
1034,0.29552,1034,0.32255
1033.5,0.29349,1033.5,0.3308
1033,0.28783,1033,0.34315
1032.5,0.2887,1032.5,0.35737
1032,0.29212,1032,0.37063
1031.5,0.29256,1031.5,0.38839
1031,0.29193,1031,0.4032
1030.5,0.2935,1030.5,0.40889
1030,0.29779,1030,0.41219
1029.5,0.29907,1029.5,0.41612
1029,0.29614,1029,0.41946
1028.5,0.2962,1028.5,0.42686
1028,0.29209,1028,0.43152
1027.5,0.28637,1027.5,0.42794
1027,0.29224,1027,0.42455
1026.5,0.29817,1026.5,0.42547
1026,0.29077,1026,0.42558
1025.5,0.28686,1025.5,0.43004
1025,0.28573,1025,0.43764
1024.5,0.28529,1024.5,0.43984
1024,0.2844,1024,0.4476
1023.5,0.28313,1023.5,0.45999
1023,0.28189,1023,0.45813
1022.5,0.27707,1022.5,0.45331
1022,0.27428,1022,0.45974
1021.5,0.28102,1021.5,0.46585
1021,0.2829,1021,0.46523
1020.5,0.27908,1020.5,0.46283
1020,0.27525,1020,0.46106
1019.5,0.27172,1019.5,0.46298
1019,0.27119,1019,0.46462
1018.5,0.27403,1018.5,0.46836
1018,0.27391,1018,0.47629
1017.5,0.27227,1017.5,0.48421
1017,0.27163,1017,0.49053
1016.5,0.26615,1016.5,0.49452
1016,0.26499,1016,0.49959
1015.5,0.26462,1015.5,0.50902
1015,0.25772,1015,0.51795
1014.5,0.25212,1014.5,0.52864
1014,0.25033,1014,0.5405
1013.5,0.25403,1013.5,0.55068
1013,0.26078,1013,0.55989
1012.5,0.25814,1012.5,0.55978
1012,0.24734,1012,0.55644
1011.5,0.24933,1011.5,0.55716
1011,0.2557,1011,0.56262
1010.5,0.2522,1010.5,0.56983
1010,0.24868,1010,0.57511
1009.5,0.25222,1009.5,0.57169
1009,0.25082,1009,0.55882
1008.5,0.24287,1008.5,0.54501
1008,0.24088,1008,0.53936
1007.5,0.23892,1007.5,0.5382
1007,0.23683,1007,0.53638
1006.5,0.2437,1006.5,0.53257
1006,0.24214,1006,0.52027
1005.5,0.23503,1005.5,0.50882
1005,0.23045,1005,0.5034
1004.5,0.23353,1004.5,0.50359
1004,0.24146,1004,0.50647
1003.5,0.24322,1003.5,0.50076
1003,0.24114,1003,0.49197
1002.5,0.24035,1002.5,0.48428
1002,0.24549,1002,0.48021
1001.5,0.24752,1001.5,0.48241
1001,0.24328,1001,0.48071
1000.5,0.23517,1000.5,0.46956
1000,0.2308,1000,0.4646
